conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/1010,Dienstleistungen für den persönlichen Bedarf – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1011,Dienstleistungen im Haushalt,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1012,Haar- und Schönheitspflege,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1013,"Hotels, Restaurants und Catering",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1014,Sport,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1015,"Reise, Tourismus und Freizeit",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1019,Dienstleistungen für den persönlichen Bedarf – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/102,Dienstleistungen im Bereich Hygiene und Arbeitsschutz,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1020,Dienstleistungen im Bereich Hygiene und Arbeitsschutz – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/1021,Kommunale Hygiene,,,released,2020-12-07T11:59:16.586Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1022,Arbeitsschutz,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/1029,Dienstleistungen im Bereich Hygiene und Arbeitsschutz – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/103,Dienstleistungen im Bereich Sicherheit,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1030,Dienstleistungen im Bereich Sicherheit – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1031,Militär und Verteidigung,,,released,2020-12-10T13:06:54.77Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/1032,Objekt- und Personenschutz,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/1039,Dienstleistungen im Bereich Sicherheit – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/104,Dienstleistungen im Bereich Verkehr,,,released,2021-08-30T15:04:37.69Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1041,Dienstleistungen im Bereich Verkehr,,,released,2021-08-30T15:03:22.252Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/108,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Dienstleistungen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1088,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Dienstleistungen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/109,Dienstleistungen – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/1099,Dienstleistungen – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/99,Bereich nicht bekannt,,,released,2021-03-12T11:44:36.574Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/999,Bereich nicht bekannt,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/9999,Bereich nicht bekannt,,,released,2022-01-12T20:03:01.494Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2,IKT-Sicherheit,,,released,2021-09-16T16:19:17.644Z,,"http://data.europa.eu/esco/concept-scheme/skill-ict-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/digcomp","Persönlicher Schutz, Datenschutz, Schutz digitaler Identitäten, Sicherheitsmaßnahmen, sichere und nachhaltige Nutzung.",
SkillGroup,http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143,digitale Kommunikation und Zusammenarbeit,digitale Kommunikation,,released,2021-12-22T12:25:27.375Z,,"http://data.europa.eu/esco/concept-scheme/digcomp
http://data.europa.eu/esco/concept-scheme/skill-ict-groups
http://data.europa.eu/esco/concept-scheme/skills","Kommunizieren in einem digitalen Umfeld, Teilen von Ressourcen durch Online-Tools, Vernetzung und Zusammenarbeit mit anderen mithilfe digitaler Werkzeuge, Interaktion mit und Beteiligung an Gemeinschaften und Netzen, kulturübergreifendes Bewusstsein.",
SkillGroup,http://data.europa.eu/esco/skill/629685b8-5f9e-4522-8cff-b3e2c4ec625a,Verarbeitung digitaler Daten,digitale Datenverarbeitung,,released,2021-09-16T16:44:05.052Z,,"http://data.europa.eu/esco/concept-scheme/skill-ict-groups
http://data.europa.eu/esco/concept-scheme/digcomp
http://data.europa.eu/esco/concept-scheme/skills","Ermitteln, Lokalisieren, Abrufen, Speichern, Organisieren und Analysieren digitaler Daten unter Berücksichtigung ihrer Relevanz und ihres Zwecks.",
SkillGroup,http://data.europa.eu/esco/skill/7e5147d1-60b1-4a68-804b-1f5cb0396b91,Problemlösung mit IKT-Instrumenten und Hardware,Problemlösung mit IKT-Tools und Hardware,,released,2021-12-22T12:26:25.856Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/digcomp
http://data.europa.eu/esco/concept-scheme/skill-ict-groups","Ermittlung digitaler Bedürfnisse und Ressourcen, Treffen fundierter Entscheidungen über die geeignetsten digitalen Instrumente entsprechend dem Zweck oder Bedarf, Lösung konzeptioneller Probleme durch digitale Mittel, kreativer Einsatz von Technologien, Lösen technischer Probleme, Auffrischen der eigenen Kompetenz und der Kompetenz anderer Personen.",
SkillGroup,http://data.europa.eu/esco/skill/K,Kenntnisse,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,K
SkillGroup,http://data.europa.eu/esco/skill/L,Sprachliche Fähigkeiten und Kenntnisse,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,L
SkillGroup,http://data.europa.eu/esco/skill/L1,Sprachen,,,released,2021-04-15T08:20:00.078Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,L1
SkillGroup,http://data.europa.eu/esco/skill/L2,Alte Sprachen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,L2
SkillGroup,http://data.europa.eu/esco/skill/S,Fähigkeiten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S
SkillGroup,http://data.europa.eu/esco/skill/S1,"Kommunikation, Zusammenarbeit und Kreativität",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1
